Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Panama,PAN,AMR,HIC,2024,3,0_4,
Panama,PAN,AMR,HIC,2024,8,0_4,
Belize,BLZ,AMR,UMC,2024,11,15_64,
Panama,PAN,AMR,HIC,2024,1,0_4,3
Panama,PAN,AMR,HIC,2024,7,65+,26
Belize,BLZ,AMR,UMC,2024,11,0_4,
Viet Nam,VNM,WPR,LMC,2024,12,65+,
Panama,PAN,AMR,HIC,2024,7,0_4,2
Viet Nam,VNM,WPR,LMC,2024,12,5_14,
Viet Nam,VNM,WPR,LMC,2024,11,15_64,
Belize,BLZ,AMR,UMC,2024,10,5_14,
Panama,PAN,AMR,HIC,2024,6,5_14,
Viet Nam,VNM,WPR,LMC,2024,10,15_64,
Panama,PAN,AMR,HIC,2024,6,15_64,1
Panama,PAN,AMR,HIC,2024,12,0_4,
Viet Nam,VNM,WPR,LMC,2024,9,0_4,
Panama,PAN,AMR,HIC,2024,5,65+,2
Panama,PAN,AMR,HIC,2024,11,15_64,
Democratic Republic of the Congo,COD,AFR,LIC,2024,11,5_14,
Viet Nam,VNM,WPR,LMC,2024,8,0_4,
Democratic Republic of the Congo,COD,AFR,LIC,2024,10,65+,
Democratic Republic of the Congo,COD,AFR,LIC,2024,10,5_14,
Democratic Republic of the Congo,COD,AFR,LIC,2024,12,5_14,
Democratic Republic of the Congo,COD,AFR,LIC,2024,9,65+,
Democratic Republic of the Congo,COD,AFR,LIC,2024,4,5_14,
Democratic Republic of the Congo,COD,AFR,LIC,2024,12,65+,
Panama,PAN,AMR,HIC,2024,11,5_14,
Democratic Republic of the Congo,COD,AFR,LIC,2024,10,0_4,
Democratic Republic of the Congo,COD,AFR,LIC,2024,5,65+,
Democratic Republic of the Congo,COD,AFR,LIC,2024,11,0_4,
Democratic Republic of the Congo,COD,AFR,LIC,2024,6,65+,
Panama,PAN,AMR,HIC,2024,3,5_14,
Democratic Republic of the Congo,COD,AFR,LIC,2024,12,15_64,
Democratic Republic of the Congo,COD,AFR,LIC,2024,7,0_4,
Democratic Republic of the Congo,COD,AFR,LIC,2024,8,0_4,
Democratic Republic of the Congo,COD,AFR,LIC,2024,1,5_14,
Democratic Republic of the Congo,COD,AFR,LIC,2024,8,5_14,
Democratic Republic of the Congo,COD,AFR,LIC,2024,3,0_4,
Democratic Republic of the Congo,COD,AFR,LIC,2024,9,0_4,
Democratic Republic of the Congo,COD,AFR,LIC,2024,4,0_4,
Democratic Republic of the Congo,COD,AFR,LIC,2024,9,5_14,
Democratic Republic of the Congo,COD,AFR,LIC,2024,4,65+,
Democratic Republic of the Congo,COD,AFR,LIC,2024,11,65+,
Albania,ALB,EUR,UMC,2024,11,15_64,
Democratic Republic of the Congo,COD,AFR,LIC,2024,7,15_64,
Democratic Republic of the Congo,COD,AFR,LIC,2024,8,15_64,
Democratic Republic of the Congo,COD,AFR,LIC,2024,9,15_64,
Albania,ALB,EUR,UMC,2024,12,5_14,
Democratic Republic of the Congo,COD,AFR,LIC,2024,4,15_64,
Belize,BLZ,AMR,UMC,2024,10,15_64,
Panama,PAN,AMR,HIC,2024,11,0_4,1
Aland Islands,ALA,EUR,,2024,10,5_14,
Kenya,KEN,AFR,LMC,2024,1,0_4,
Kenya,KEN,AFR,LMC,2024,1,65+,
Kenya,KEN,AFR,LMC,2024,2,0_4,
Kenya,KEN,AFR,LMC,2024,2,65+,
Kenya,KEN,AFR,LMC,2024,5,0_4,
Belize,BLZ,AMR,UMC,2024,10,0_4,
Belize,BLZ,AMR,UMC,2024,6,65+,
Belize,BLZ,AMR,UMC,2024,8,65+,
Belize,BLZ,AMR,UMC,2024,6,0_4,
Belize,BLZ,AMR,UMC,2024,7,65+,
Belize,BLZ,AMR,UMC,2024,5,65+,
Belize,BLZ,AMR,UMC,2024,6,15_64,
Belize,BLZ,AMR,UMC,2024,5,5_14,
Belize,BLZ,AMR,UMC,2024,5,15_64,
Belize,BLZ,AMR,UMC,2024,5,0_4,
Belize,BLZ,AMR,UMC,2024,4,5_14,
Belize,BLZ,AMR,UMC,2024,4,15_64,
Belize,BLZ,AMR,UMC,2024,4,0_4,
Belize,BLZ,AMR,UMC,2024,2,5_14,
Belize,BLZ,AMR,UMC,2024,3,5_14,
Belize,BLZ,AMR,UMC,2024,2,0_4,
Belize,BLZ,AMR,UMC,2024,2,15_64,
Belize,BLZ,AMR,UMC,2024,1,5_14,
Belize,BLZ,AMR,UMC,2024,12,5_14,
Panama,PAN,AMR,HIC,2024,1,15_64,6
Panama,PAN,AMR,HIC,2024,5,5_14,
Panama,PAN,AMR,HIC,2024,2,15_64,
Panama,PAN,AMR,HIC,2024,5,0_4,
Viet Nam,VNM,WPR,LMC,2024,7,5_14,
Panama,PAN,AMR,HIC,2024,12,5_14,
Panama,PAN,AMR,HIC,2024,4,15_64,
Panama,PAN,AMR,HIC,2024,10,65+,1
Viet Nam,VNM,WPR,LMC,2024,7,0_4,
Panama,PAN,AMR,HIC,2024,12,15_64,
Panama,PAN,AMR,HIC,2024,2,5_14,
Panama,PAN,AMR,HIC,2024,10,15_64,2
Viet Nam,VNM,WPR,LMC,2024,5,15_64,
Panama,PAN,AMR,HIC,2024,10,0_4,
Panama,PAN,AMR,HIC,2024,2,0_4,
Panama,PAN,AMR,HIC,2024,9,5_14,
Viet Nam,VNM,WPR,LMC,2024,2,15_64,
Panama,PAN,AMR,HIC,2024,9,15_64,
Panama,PAN,AMR,HIC,2024,1,5_14,
Panama,PAN,AMR,HIC,2024,8,5_14,
Viet Nam,VNM,WPR,LMC,2024,1,15_64,
Panama,PAN,AMR,HIC,2024,8,65+,2
Panama,PAN,AMR,HIC,2024,7,5_14,
Panama,PAN,AMR,HIC,2024,8,15_64,
Panama,PAN,AMR,HIC,2024,6,65+,11
Panama,PAN,AMR,HIC,2024,7,15_64,5
Panama,PAN,AMR,HIC,2024,3,65+,2
Panama,PAN,AMR,HIC,2024,6,0_4,1
Panama,PAN,AMR,HIC,2024,2,65+,3
Panama,PAN,AMR,HIC,2024,1,65+,34
Belize,BLZ,AMR,UMC,2024,1,15_64,
Democratic Republic of the Congo,COD,AFR,LIC,2024,8,65+,
Democratic Republic of the Congo,COD,AFR,LIC,2024,12,0_4,
Tunisia,TUN,EMR,LMC,2024,9,65+,
Papua New Guinea,PNG,WPR,LMC,2024,8,65+,
Kazakhstan,KAZ,EUR,UMC,2024,10,65+,
